,0.5
6829928000,0.60701
6830504000,0.60702
6833052500,0.60688
6833582500,0.60687
6835713500,0.60671
6838082500,0.60654
6838749000,0.60655
6838860000,0.60659
6840220500,0.60651
6840742500,0.60652
6841293500,0.60652
6841700500,0.60656
6841754500,0.60665
6843627500,0.60656
6843783000,0.60663
6843812000,0.60665
6846571500,0.60646
6847201000,0.60645
6848405500,0.60639
6850506000,0.60627
6850523000,0.60632
6851617000,0.60629
6852236000,0.60643
6852472000,0.60663
6853455500,0.60667
6853948500,0.60674
6855420000,0.60669
6857865000,0.60657
6860170500,0.60649
6860724500,0.60652
6862025000,0.60658
6864435500,0.60647
6866620000,0.60635
6869073500,0.60627
6871457000,0.60614
6872471500,0.60612
6873038500,0.60617
6873656000,0.60621
6874307000,0.60638
6875442500,0.60637
6875825000,0.60642
6879478500,0.60619
6881247500,0.60611
6882610000,0.60605
6883136500,0.60605
6883928500,0.6061
6892977500,0.60541
6896526500,0.60515
6897838000,0.60513
6898170000,0.6052
6901044000,0.60506
6903420500,0.60497
6906516000,0.60483
6907224000,0.60487
6911102000,0.60462
6912359000,0.60458
6914091500,0.60454
6914105500,0.60467
6915191000,0.6047
6919387500,0.6044
6920493000,0.6044
6921489500,0.60448
6921670000,0.60457
6922878500,0.60456
6924187500,0.60451
6927432500,0.60434
6927875500,0.6044
6928997500,0.60438
6929136000,0.60448
6929151500,0.60455
6930651500,0.60455
6931281500,0.60453
6931541000,0.60458
6938584500,0.60401
6939085500,0.60408
6939466500,0.60415
6941477500,0.60408
6941688000,0.60416
6942477000,0.60419
6944201000,0.60419
6946389500,0.60412
6946654500,0.60421
6947248500,0.60427
6949048500,0.60422
6950406500,0.60419
6950633000,0.60428
6955098000,0.60403
6955744500,0.60409
6957039500,0.60407
6957915500,0.60414
6958052000,0.60423
6962796000,0.60392
6964434000,0.60396
6964800500,0.60402
6965102000,0.60411
6965607500,0.60417
6966088500,0.60419
6966166500,0.60428
6967051000,0.60432
6978044000,0.60346
6980676500,0.6033
6984073500,0.60315
6984586500,0.60322
6985411500,0.60335
6986225000,0.60342
6987889500,0.60338
6989496500,0.60331
6990327000,0.60331
6991926000,0.60325
6994576500,0.60312
6994828500,0.60316
6995003500,0.60323
6995262000,0.60333
6998858000,0.60313
6999201000,0.60317
7001360000,0.60307
7001989000,0.60311
7002204000,0.6032
7006705000,0.60297
7007219500,0.60304
7008604000,0.60306
7011527500,0.60293
7011795000,0.603
7011983000,0.6031
7012472000,0.60319
7013409000,0.60318
7013524000,0.60329
7013725000,0.60339
7015734500,0.6033
7016089500,0.60337
7016693000,0.60339
7024362500,0.60278
7026260500,0.60274
7028645000,0.60263
7029276500,0.60274
7029614500,0.6028
7031891500,0.60265
7032168000,0.60277
7032446500,0.6028
7032737000,0.60285
7036787500,0.60261
7038452500,0.60256
7039753000,0.60253
7040751500,0.60259
7046068000,0.6022
7048111500,0.60216
7049846000,0.60211
7050746000,0.60211
7050877000,0.60218
7052097500,0.60225
7052718500,0.60233
7053574000,0.60233
7054178500,0.60241
7057021000,0.60222
7059541500,0.60213
7059652000,0.60221
7060509000,0.60223
7060603500,0.60235
7060724500,0.6024
7062201000,0.60237
7062788500,0.60236
7063632500,0.60237
7065246500,0.60233
7068074500,0.60216
7075942000,0.60161
7076333000,0.60167
7078512500,0.60162
7079545000,0.60157
7081638500,0.60147
7081707500,0.60161
7082001000,0.60165
7084637500,0.60152
7085301500,0.6015
7086831000,0.60146
7089633500,0.60133
7090209000,0.60147
7090309000,0.60156
7091027500,0.60157
7091708500,0.60166
7095501000,0.60141
7097715500,0.60137
7097959500,0.60142
7099436500,0.60137
7099894500,0.60149
7101627000,0.6014
7101652500,0.60147
7102542000,0.60149
7102720000,0.60161
7103963000,0.60155
7104581000,0.60158
7104982500,0.60164
7105406000,0.60165
7106398500,0.60165
7106527500,0.60173
7106864500,0.60183
7113106000,0.60141
7114550500,0.60136
7115338500,0.60141
7118574500,0.60121
7119521500,0.6012
7120474500,0.60125
7121125500,0.60133
7121318500,0.60141
7126308000,0.60108
7126467000,0.60119
7128150000,0.60123
7133337000,0.60088
7134415500,0.60089
7135625000,0.60086
7136032500,0.60092
7136288500,0.60098
7136949500,0.60105
7137110500,0.60115
7137421000,0.60121
7138451000,0.60135
7138719000,0.60139
7139092500,0.60145
7139847500,0.60144
7140802500,0.60145
7141350500,0.60152
7143179000,0.60148
7143499000,0.60158
7144413000,0.60159
7146084500,0.60157
7149933500,0.60134
7150871500,0.60136
7152067000,0.60139
7153015500,0.60137
7153073500,0.60145
7154187500,0.60143
7154407500,0.60156
7156700000,0.60145
7156958000,0.60151
7157547500,0.60156
7160365000,0.60144
7160628000,0.60152
7161506500,0.60152
7162454500,0.60156
7167010000,0.60123
7167474500,0.60127
7168722000,0.60131
7169434500,0.60134
7172449500,0.60118
7172812500,0.60123
7173169000,0.60128
7173306500,0.60138
7173331000,0.60145
7173785500,0.6015
7176103500,0.60142
7176458500,0.60149
7180234500,0.60126
7180235500,0.60138
7184030500,0.60114
7184895500,0.60113
7185983500,0.60114
7187805500,0.60112
7188466000,0.60113
7189740000,0.60113
7190780500,0.60115
7191352000,0.60119
7194121000,0.60107
7195347000,0.6011
7199196500,0.60088
7200148500,0.6009
7202340500,0.60079
7206083000,0.60066
7207295500,0.60066
7208410000,0.60063
7209516000,0.60059
7210155000,0.6006
7212907000,0.60049
7213994500,0.60048
7214968500,0.60052
7217463000,0.60037
7220821000,0.60022
7222767000,0.60014
7223087500,0.6002
7225275000,0.6001
7225690000,0.60017
7225759000,0.60025
7226292000,0.60031
7226328000,0.6004
7233708000,0.59984
7234168500,0.5999
7236021500,0.5999
7237434000,0.59985
7238093500,0.59988
7238934000,0.59991
7247924000,0.59924
7248602000,0.5993
7249209000,0.59938
7252078500,0.59922
7253036000,0.5992
7253690500,0.59922
7254230000,0.59923
7254877500,0.59931
7259815000,0.59899
7262511500,0.59885
7263412500,0.59884
7263927500,0.59888
7264345500,0.59894
7269382500,0.59865
7272636000,0.59844
7272913000,0.59851
7273981000,0.5985
7275061000,0.59848
7276277500,0.59848
7277765000,0.59842
7282465500,0.59811
7283077000,0.59813
7284277000,0.59815
7287042500,0.59802
7287043500,0.59813
7289045000,0.59803
7290287000,0.59804
7291937500,0.59801
7291977500,0.59809
7292844000,0.59811
7293713000,0.59815
7293977000,0.59823
7297605500,0.59803
7303052500,0.59769
7305226000,0.5976
7305820500,0.59763
7307967000,0.59751
7307999500,0.59762
7307999500,0.59769
7310276000,0.59762
7311237000,0.59758
7311368500,0.59767
7312444000,0.59771
7313388000,0.59777
7316915000,0.59758
7320274500,0.59748
7320485000,0.59758
7326359000,0.59719
7328249500,0.59712
7328709000,0.59713
7329245000,0.59717
7333169500,0.59691
7333980500,0.59692
7334258500,0.59696
7334964500,0.59696
7335066000,0.59706
7335357000,0.59715
7335558500,0.59723
7337405500,0.59721
7342778500,0.59688
7346346500,0.5967
7349118500,0.59653
7352739500,0.59633
7353108000,0.5964
7353366000,0.59646
7354343000,0.59646
7356450500,0.59637
7357513000,0.5964
7362172500,0.59611
7363140000,0.5961
7364375500,0.59607
7365214500,0.59606
7366714000,0.59605
7367537500,0.59605
7370075000,0.59597
7370925000,0.596
7372520500,0.59599
7375380500,0.59584
7379276000,0.59561
7381147500,0.59557
7384592500,0.59537
7385069000,0.5955
7385479500,0.59555
7386527000,0.59557
7386600500,0.59568
7387179000,0.5957
7389242500,0.59561
7389792500,0.59566
7395111500,0.59529
7398958000,0.59512
7399270500,0.59516
7399374500,0.59527
7399492000,0.59531
7399579500,0.59539
7400127000,0.59543
7401013000,0.59553
7401307000,0.59562
7403453000,0.59554
7403641500,0.59558
7404917000,0.59553
7405188000,0.59564
7406544000,0.59557
7406899500,0.59566
7407063000,0.59573
7407270000,0.59581
7408513000,0.59582
7413057000,0.59557
7416363500,0.59537
7417110000,0.59542
7417438000,0.59546
7417904500,0.59553
7418390500,0.59554
7418521000,0.59566
7419654000,0.59565
7420898000,0.59563
7420985500,0.59575
7422279500,0.59575
7423308500,0.59573
7423997500,0.5958
7425338500,0.59575
7426687500,0.59569
7427225000,0.59577
7430337000,0.59563
7431486000,0.59563
7433918000,0.59551
7434277000,0.59554
7435575500,0.59553
7437076000,0.59555
7437796000,0.59559
7439432500,0.59559
7440192000,0.59564
7441138500,0.59565
7442041500,0.59563
7442578500,0.59566
7444167000,0.59563
7447439500,0.59541
7449033500,0.59537
7450864000,0.59534
7450865500,0.59545
7453945000,0.59531
7454773000,0.59532
7455765500,0.59532
7457731000,0.59524
7460526000,0.59514
7461344000,0.59519
7461717000,0.59526
7462063500,0.59534
7464075500,0.59524
7465249500,0.59525
7465466500,0.59535
7466561500,0.59533
7467147500,0.59537
7467725000,0.59538
7467923500,0.59549
7468020000,0.59557
7469100000,0.59556
7475951500,0.59509
7476146000,0.59518
7476439000,0.59522
7477427000,0.5953
7478826000,0.59526
7480714500,0.59516
7481004500,0.59521
7481020500,0.59525
7481658000,0.59529
7481950500,0.59538
7482832500,0.59539
7486353000,0.59523
7486523500,0.59527
7488699000,0.59523
7488827500,0.59535
7488913000,0.59542
7489875000,0.59544
7490993000,0.59548
7491257500,0.59564
7494167000,0.59549
7496947500,0.59542
7498995000,0.59538
7499176500,0.59544
7499371500,0.59554
7500100000,0.59558
7504099500,0.59535
7504273000,0.59541
7504806000,0.59543
7504858500,0.59548
7508075000,0.59534
7508843000,0.59537
7510054000,0.59534
7510159000,0.59545
7510674000,0.59551
7513063500,0.59536
7513746000,0.59538
7514232500,0.59546
7519863500,0.59508
7522558000,0.59498
7523297500,0.59501
7536058500,0.59412
7537350500,0.59412
7537713500,0.59418
7540063000,0.59407
7540361500,0.59423
7543790500,0.59402
7544751500,0.59401
7549246000,0.59371
7551640500,0.59361
7552210500,0.59365
7553330000,0.59363
7555951000,0.59351
7557773000,0.59347
7559190000,0.59346
7560304000,0.59344
7561036500,0.59344
7562472500,0.5934
7563990500,0.59339
7569640000,0.593
7571207000,0.59296
7571929500,0.59302
7572885500,0.59303
7576371500,0.59283
7578835500,0.59273
7579497500,0.59276
7581037500,0.5927
7581108500,0.59281
7582015000,0.59283
7582728500,0.59288
7584858500,0.59282
7590749000,0.59242
7590756500,0.59248
7592402500,0.59246
7592818000,0.5925
7593060000,0.59253
7593321500,0.59262
7593804500,0.59269
7594379000,0.59275
7596640500,0.59267
7597678000,0.59267
7606441500,0.59205
7606923500,0.59208
7607507000,0.5921
7608200500,0.59212
7608689000,0.59214
7609675000,0.59213
7610053500,0.59222
7610992500,0.59222
7611811500,0.59221
7614014000,0.5922
7615253500,0.59219
7618385000,0.59199
7618985500,0.59201
7619671000,0.59203
7619848000,0.59212
7620105500,0.59222
7621708000,0.59216
7622847000,0.59219
7624054500,0.59217
7624969000,0.59219
7627725500,0.5921
7628535500,0.59213
7628704500,0.59217
7629846000,0.59215
7631064000,0.59212
7632362500,0.59213
7633601000,0.59211
7635678500,0.59206
7635997000,0.5921
7636876000,0.59211
7637105000,0.59213
7639123500,0.5921
7639992500,0.59212
7640276000,0.5922
7642257000,0.59213
7643306500,0.59212
7644072500,0.59215
7644223000,0.59224
7644774500,0.59224
7645243000,0.59226
7646418000,0.59235
7649480000,0.59223
7650622000,0.59219
7653635500,0.59205
7656913500,0.59188
7660504000,0.59174
7660915000,0.59179
7661570500,0.5918
7664441500,0.59167
7667132500,0.59152
7667324000,0.5916
7668187500,0.59164
7668321000,0.59175
7671123500,0.59158
7671310000,0.59173
7671671000,0.59183
7672412000,0.59183
7673996000,0.59179
7674620000,0.59182
7674674000,0.59191
7674871500,0.592
7676117000,0.59199
7677636000,0.59197
7677734500,0.59201
7678384500,0.59206
7684971000,0.59161
7686695500,0.59157
7689979500,0.59141
7690708000,0.59147
7691790500,0.59148
7694888500,0.59135
7696577000,0.59134
7697623500,0.59136
7698707500,0.59138
7699088000,0.59142
7699831000,0.59142
7699911500,0.59148
7700530000,0.59152
7705449000,0.59122
7706244000,0.59126
7707539500,0.59125
7707908500,0.59128
7708513500,0.5913
7709275000,0.59128
7711330500,0.59117
7711939500,0.59119
7717106000,0.59083
7723277500,0.59042
7724511500,0.59039
7726405500,0.59034
7728367000,0.5903
7729609000,0.59033
7730097000,0.59036
7733982500,0.59019
7735312500,0.59017
7736324000,0.59019
7737612000,0.59018
7738798500,0.59018
7739191000,0.59024
7743220000,0.58999
7745358500,0.58991
7746941500,0.58984
7747908000,0.58997
7749793500,0.58989
7750147000,0.58996
7750245000,0.59012
7752191500,0.59001
7754650500,0.58991
7754745500,0.59003
7755245500,0.59013
7757461000,0.59005
7759805000,0.58994
7759896000,0.59001
7760250500,0.59006
7763628500,0.58987
7765124000,0.58984
7765867500,0.58985
7769617000,0.58963
7771072000,0.58963
7772756000,0.58957
7774142500,0.58951
7774525500,0.58958
7776693000,0.58951
7778090500,0.58946
7781141000,0.58945
7784413000,0.58933
7784551000,0.58938
7786531000,0.58932
7788407000,0.58926
7793132000,0.5891
7794680000,0.58907
7795879500,0.5891
7796805000,0.5891
7797099500,0.58918
7798587500,0.58916
7801180500,0.58906
7803582000,0.58894
7806859500,0.58881
7807587000,0.58884
7809250000,0.58887
7811392500,0.58879
7811819000,0.58883
7811988500,0.58891
7814917000,0.58874
7815759500,0.58876
7815810500,0.5889
7819115500,0.58873
7819385000,0.58879
7819611500,0.58881
7822314000,0.58941
7826355500,0.58931
