IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
5323,2.143897,10646000.0,22778376,33548863,20987992,32277646,48885985,7658813,2225846,1123870.0,7662888.0,2227260.0,0.40414
5324,2.143897,10648000.0,22782656,33555178,20991941,32283715,48895180,7660252,2226265,1124082.0,7664328.0,2227683.0,0.40414
5325,2.1439,10650000.0,22786961,33561514,20995900,32289818,48904434,7661695,2226696,1124297.0,7665770.0,2228109.0,0.40609
5326,2.143903,10652000.0,22791274,33567871,20999875,32295929,48913703,7663147,2227119,1124516.0,7667223.0,2228535.0,0.40609
5327,2.143903,10654000.0,22795552,33574165,21003813,32301996,48922871,7664585,2227538,1124727.0,7668660.0,2228952.0,0.40609
5328,2.143905,10656000.0,22799849,33580495,21007776,32308086,48932125,7666030,2227957,1124942.0,7670121.0,2229378.0,0.40603
5329,2.143907,10658000.0,22804157,33586886,21011754,32314183,48941379,7667485,2228383,1125152.0,7671578.0,2229813.0,0.40603
5330,2.143911,10660000.0,22808475,33593199,21015706,32320291,48950603,7668940,2228817,1125365.0,7673016.0,2230230.0,0.40603
5331,2.143917,10662000.0,22812815,33599604,21019716,32326410,48959933,7670399,2229236,1125576.0,7674480.0,2230652.0,0.40563
5332,2.143923,10664000.0,22817158,33605990,21023712,32332534,48969209,7671859,2229657,1125786.0,7675937.0,2231070.0,0.40563
5333,2.143928,10666000.0,22821493,33612391,21027720,32338651,48978524,7673316,2230078,1125997.0,7677401.0,2231491.0,0.40596
5334,2.143935,10668000.0,22825846,33618784,21031721,32344779,48987822,7674781,2230498,1126207.0,7678862.0,2231911.0,0.40596
5335,2.143938,10670000.0,22830155,33625142,21035700,32350875,48997081,7676230,2230918,1126417.0,7680317.0,2232331.0,0.40596
5336,2.143944,10672000.0,22834502,33631543,21039709,32357001,49006387,7677693,2231339,1126627.0,7681779.0,2232752.0,0.40618
5337,2.143949,10674000.0,22838833,33637938,21043715,32363119,49015683,7679154,2231756,1126837.0,7683244.0,2233171.0,0.40618
5338,2.143956,10676000.0,22843189,33644339,21047717,32369250,49025009,7680618,2232178,1127047.0,7684710.0,2233591.0,0.40618
5339,2.143962,10678000.0,22847533,33650722,21051717,32375372,49034298,7682080,2232597,1127257.0,7686161.0,2234012.0,0.40502
5340,2.143967,10680000.0,22851865,33657097,21055710,32381487,49043570,7683545,2233016,1127467.0,7687623.0,2234429.0,0.40502
5341,2.143973,10682000.0,22856206,33663491,21059713,32387609,49052871,7685007,2233436,1127677.0,7689083.0,2234849.0,0.40347
5342,2.143977,10684000.0,22860534,33669866,21063702,32393722,49062159,7686463,2233856,1127887.0,7690547.0,2235269.0,0.40347
5343,2.143984,10686000.0,22864879,33676275,21067715,32399847,49071479,7687925,2234276,1128097.0,7692012.0,2235689.0,0.40347
5344,2.14399,10688000.0,22869229,33682687,21071730,32405977,49080794,7689391,2234694,1128307.0,7693476.0,2236109.0,0.40436
5345,2.143997,10690000.0,22873586,33689086,21075737,32412109,49090098,7690860,2235115,1128517.0,7694938.0,2236528.0,0.40436
5346,2.144,10692000.0,22877892,33695429,21079704,32418212,49099356,7692307,2235544,1128732.0,7696384.0,2236958.0,0.40436
5347,2.144,10694000.0,22882174,33701725,21083645,32424283,49108548,7693746,2235962,1128945.0,7697825.0,2237377.0,0.4062
5348,2.144002,10696000.0,22886473,33708060,21087600,32430374,49117775,7695188,2236387,1129160.0,7699266.0,2237800.0,0.4062
5349,2.144005,10698000.0,22890783,33714414,21091571,32436477,49127032,7696630,2236807,1129379.0,7700710.0,2238225.0,0.40596
5350,2.144007,10700000.0,22895088,33720734,21095527,32442579,49136263,7698078,2237231,1129596.0,7702154.0,2238645.0,0.40596
5351,2.144007,10702000.0,22899363,33727034,21099466,32448643,49145441,7699516,2237649,1129806.0,7703591.0,2239062.0,0.40596
5352,2.144009,10704000.0,22903663,33733383,21103437,32454740,49154697,7700961,2238070,1130025.0,7705039.0,2239491.0,0.40556
5353,2.14401,10706000.0,22907961,33739690,21107384,32460832,49163900,7702402,2238496,1130240.0,7706477.0,2239909.0,0.40556
5354,2.144011,10708000.0,22912246,33746006,21111333,32466905,49173100,7703841,2238915,1130453.0,7707917.0,2240332.0,0.40556
5355,2.144013,10710000.0,22916549,33752347,21115296,32473007,49182357,7705284,2239345,1130669.0,7709361.0,2240758.0,0.40643
5356,2.144016,10712000.0,22920862,33758698,21119267,32479118,49191621,7706736,2239770,1130887.0,7710812.0,2241184.0,0.40643
5357,2.144016,10714000.0,22925137,33764992,21123205,32485182,49200786,7708174,2240188,1131097.0,7712249.0,2241601.0,0.40589
