IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
81,0.930806,162000.0,150490,221975,98678,324015,398026,22275,31302,33720.0,25443.0,32848.0,0.39131
82,0.935732,164000.0,153154,225693,100383,329130,404690,22667,31843,34317.0,25860.0,33408.0,0.39131
83,0.940665,166000.0,155839,229486,102063,334274,411386,23036,32404,34925.0,26251.0,33982.0,0.39131
84,0.944467,168000.0,158354,233065,103624,339276,417791,23395,32941,35512.0,26631.0,34533.0,0.38747
85,0.948892,170000.0,160990,236847,105293,344436,424564,23740,33481,36119.0,27016.0,35083.0,0.38747
86,0.952562,172000.0,163514,240539,106905,349521,431206,24100,34024,36714.0,27416.0,35650.0,0.38747
87,0.955935,174000.0,166001,244131,108487,354545,437701,24427,34527,37297.0,27789.0,36173.0,0.40079
88,0.958958,176000.0,168440,247694,110039,359565,444168,24762,35040,37872.0,28175.0,36707.0,0.40079
89,0.962881,178000.0,171051,251365,111650,364657,450767,25117,35597,38472.0,28551.0,37272.0,0.40079
90,0.965932,180000.0,173521,254995,113222,369643,457200,25470,36134,39053.0,28941.0,37845.0,0.3924
91,0.969279,182000.0,176057,258687,114849,374756,463856,25806,36645,39646.0,29322.0,38374.0,0.3924
92,0.97244,184000.0,178572,262298,116449,379804,470411,26153,37185,40225.0,29710.0,38937.0,0.3924
93,0.975898,186000.0,181155,266012,118093,384885,476995,26518,37733,40824.0,30097.0,39491.0,0.38732
94,0.978926,188000.0,183671,269634,119697,389947,483548,26873,38260,41413.0,30478.0,40030.0,0.38732
95,0.981959,190000.0,186200,273159,121498,394949,490081,27303,38722,41936.0,30947.0,40506.0,0.38732
96,0.985429,192000.0,188825,276842,123239,400032,496695,27710,39247,42518.0,31374.0,41040.0,0.3916
97,0.988585,194000.0,191403,280456,124924,405054,503168,28090,39765,43087.0,31779.0,41574.0,0.3916
98,0.991018,196000.0,193852,284013,126501,410080,509657,28427,40257,43650.0,32171.0,42093.0,0.3916
99,0.994008,198000.0,196421,287693,128130,415156,516257,28777,40809,44239.0,32558.0,42659.0,0.39446
100,0.997164,200000.0,199035,291352,129757,420268,522888,29149,41362,44842.0,32958.0,43230.0,0.39446
101,1.000387,202000.0,201675,295112,131426,425395,529536,29528,41928,45450.0,33356.0,43810.0,0.39446
102,1.003104,204000.0,204225,298731,133018,430474,536130,29888,42465,46043.0,33755.0,44367.0,0.39277
103,1.005224,206000.0,206663,302176,134589,435395,542375,30243,42958,46603.0,34137.0,44869.0,0.39277
104,1.008324,208000.0,209313,305864,136321,440494,549050,30652,43484,47186.0,34573.0,45410.0,0.39277
105,1.011261,210000.0,211941,309501,138065,445576,555688,31062,43993,47756.0,35013.0,45932.0,0.38912
106,1.01425,212000.0,214592,313155,139800,450665,562334,31475,44511,48338.0,35455.0,46476.0,0.38912
107,1.017212,214000.0,217249,316868,141428,455777,568943,31836,45080,48957.0,35836.0,47050.0,0.38912
108,1.019404,216000.0,219752,320576,142948,460882,575577,32138,45641,49570.0,36168.0,47625.0,0.38237
109,1.021635,218000.0,222272,324096,144605,465899,582100,32507,46136,50117.0,36586.0,48135.0,0.38237
110,1.023096,220000.0,224632,327562,146119,470771,588248,32832,46641,50677.0,36945.0,48660.0,0.38237
111,1.025199,222000.0,227140,331080,147638,475759,594650,33166,47168,51256.0,37310.0,49218.0,0.36362
112,1.02806,224000.0,229826,334859,149309,480896,601352,33553,47738,51866.0,37713.0,49800.0,0.36362
113,1.030561,226000.0,232442,338575,150953,485999,607965,33924,48288,52464.0,38105.0,50355.0,0.36362
114,1.032517,228000.0,234944,342187,152542,491020,614420,34274,48803,53050.0,38484.0,50887.0,0.38794
115,1.035135,230000.0,237606,345906,154298,496122,621073,34690,49324,53632.0,38922.0,51419.0,0.38794
116,1.037506,232000.0,240221,349572,156143,501220,627825,35121,49803,54178.0,39395.0,51915.0,0.38794
117,1.038744,234000.0,242581,353211,157764,506313,634583,35426,50289,54741.0,39789.0,52492.0,0.40459
118,1.040118,236000.0,244978,356756,159237,511248,640865,35727,50794,55319.0,40134.0,53021.0,0.40459
119,1.041575,238000.0,247400,360416,160714,516307,647400,36008,51337,55919.0,40468.0,53583.0,0.40459
120,1.04309,240000.0,249842,364117,162287,521417,654123,36306,51859,56513.0,40835.0,54180.0,0.38725
121,1.04497,242000.0,252378,367863,163855,526502,660727,36634,52392,57119.0,41208.0,54755.0,0.38725
122,1.047217,244000.0,255011,371594,165497,531682,667520,36985,52947,57730.0,41598.0,55334.0,0.38725
123,1.049558,246000.0,257676,375338,167126,536789,674099,37344,53467,58352.0,41976.0,55866.0,0.40848
124,1.051882,248000.0,260346,379188,168822,541978,680892,37710,54004,58972.0,42371.0,56419.0,0.40848
125,1.053968,250000.0,262966,382966,170382,547101,687499,38053,54554,59603.0,42734.0,56983.0,0.40848
126,1.055901,252000.0,265557,386817,171853,552274,694170,38334,55154,60260.0,43040.0,57595.0,0.4036
127,1.058045,254000.0,268208,390677,173411,557439,700873,38653,55715,60904.0,43386.0,58168.0,0.4036
128,1.060335,256000.0,270905,394515,175078,562607,707635,39019,56276,61522.0,43783.0,58749.0,0.4036
129,1.062497,258000.0,273578,398325,176742,567742,714276,39383,56804,62148.0,44161.0,59285.0,0.40649
130,1.064367,260000.0,276184,402081,178413,572876,720990,39726,57327,62746.0,44545.0,59825.0,0.40649
131,1.065451,262000.0,278592,405603,179955,577877,727470,40060,57847,63304.0,44933.0,60373.0,0.40649
132,1.066671,264000.0,281040,409204,181564,582910,733987,40406,58352,63873.0,45321.0,60893.0,0.39029
133,1.068392,266000.0,283626,412868,183263,587981,740593,40788,58873,64454.0,45733.0,61426.0,0.39029
134,1.06999,268000.0,286186,416393,185092,592992,747157,41229,59318,64971.0,46216.0,61881.0,0.39029
135,1.071713,270000.0,288786,420059,186818,598094,753814,41609,59826,65534.0,46638.0,62401.0,0.38889
136,1.072995,272000.0,291273,423660,188402,603115,760277,41958,60361,66117.0,47021.0,62949.0,0.38889
137,1.074133,274000.0,293726,427168,189922,608040,766516,42283,60866,66689.0,47372.0,63469.0,0.38889
138,1.075625,276000.0,296281,430841,191563,613136,773149,42642,61403,67262.0,47771.0,64012.0,0.39367
139,1.077053,278000.0,298824,434548,193217,618246,779807,43002,61923,67853.0,48166.0,64546.0,0.39367
140,1.078768,280000.0,301453,438208,194923,623342,786441,43406,62447,68434.0,48593.0,65083.0,0.39367
141,1.080519,282000.0,304099,441855,196658,628407,793013,43821,62968,69013.0,49028.0,65612.0,0.39013
142,1.082407,284000.0,306791,445509,198429,633495,799656,44251,63474,69589.0,49477.0,66130.0,0.39013
143,1.083996,286000.0,309405,449202,200136,638607,806341,44620,63996,70165.0,49879.0,66661.0,0.39013
144,1.085448,288000.0,311986,452867,201760,643687,812909,44984,64529,70757.0,50267.0,67207.0,0.39263
145,1.086559,290000.0,314474,456404,203308,648641,819215,45311,65046,71334.0,50617.0,67733.0,0.39263
146,1.08809,292000.0,317089,460106,204929,653738,825825,45684,65610,71940.0,51013.0,68308.0,0.39263
147,1.089583,294000.0,319699,463880,206615,658887,832580,46054,66160,72536.0,51421.0,68876.0,0.39207
