IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
20333,1.014757,40666000.0,41183724,46035616,21803132,83457288,87760241,10858640,4451841,8931980.0,10931243.0,4471725.0,0.54914
20334,1.014756,40668000.0,41185736,46038057,21804180,83461410,87764536,10859206,4452068,8932416.0,10931814.0,4471952.0,0.54914
20335,1.014753,40670000.0,41187628,46040216,21805150,83465404,87768576,10859713,4452254,8932840.0,10932325.0,4472141.0,0.54914
20336,1.014753,40672000.0,41189662,46042708,21806208,83469545,87772901,10860287,4452487,8933281.0,10932901.0,4472374.0,0.54914
20337,1.014753,40674000.0,41191695,46045190,21807265,83473685,87777223,10860860,4452720,8933722.0,10933477.0,4472606.0,0.54914
20338,1.014754,40676000.0,41193727,46047664,21808322,83477822,87781544,10861432,4452949,8934161.0,10934048.0,4472836.0,0.54914
20339,1.014752,40678000.0,41195681,46049897,21809360,83481881,87785759,10861961,4453148,8934587.0,10934586.0,4473037.0,0.5481
20340,1.014751,40680000.0,41197664,46052250,21810415,83485977,87790038,10862507,4453369,8935016.0,10935139.0,4473259.0,0.5481
20341,1.014746,40682000.0,41199514,46054201,21811414,83489918,87794048,10862995,4453527,8935426.0,10935641.0,4473421.0,0.5481
20342,1.014747,40684000.0,41201548,46056687,21812473,83494058,87798364,10863569,4453760,8935866.0,10936214.0,4473653.0,0.5481
20343,1.014747,40686000.0,41203580,46059177,21813531,83498197,87802687,10864144,4453992,8936306.0,10936790.0,4473886.0,0.5481
20344,1.014747,40688000.0,41205613,46061664,21814589,83502337,87807011,10864719,4454225,8936746.0,10937365.0,4474119.0,0.5481
20345,1.014747,40690000.0,41207646,46064150,21815646,83506477,87811331,10865292,4454458,8937187.0,10937941.0,4474352.0,0.5481
20346,1.014747,40692000.0,41209679,46066632,21816703,83510617,87815653,10865865,4454691,8937628.0,10938517.0,4474584.0,0.5481
20347,1.014747,40694000.0,41211711,46069106,21817760,83514754,87819974,10866437,4454920,8938067.0,10939088.0,4474814.0,0.5481
20348,1.014748,40696000.0,41213742,46071578,21818816,83518890,87824292,10867008,4455149,8938506.0,10939659.0,4475043.0,0.5481
20349,1.014748,40698000.0,41215768,46074040,21819867,83523020,87828596,10867576,4455378,8938945.0,10940230.0,4475272.0,0.54983
20350,1.014746,40700000.0,41217736,46076315,21820916,83527094,87832832,10868115,4455583,8939374.0,10940776.0,4475478.0,0.54983
20351,1.014743,40702000.0,41219631,46078495,21821886,83531101,87836905,10868622,4455775,8939797.0,10941291.0,4475673.0,0.54983
20352,1.014742,40704000.0,41221627,46080868,21822936,83535203,87841178,10869175,4455994,8940231.0,10941851.0,4475892.0,0.54983
20353,1.014742,40706000.0,41223661,46083355,21823993,83539344,87845497,10869750,4456226,8940672.0,10942423.0,4476125.0,0.54983
20354,1.014742,40708000.0,41225659,46085731,21825044,83543450,87849777,10870305,4456445,8941106.0,10942984.0,4476345.0,0.54983
20355,1.01474,40710000.0,41227614,46087989,21826087,83547511,87853988,10870840,4456649,8941531.0,10943526.0,4476551.0,0.54983
20356,1.01474,40712000.0,41229648,46090460,21827154,83551655,87858335,10871408,4456884,8941971.0,10944099.0,4476786.0,0.54983
20357,1.014739,40714000.0,41231608,46092728,21828186,83555716,87862524,10871947,4457086,8942400.0,10944642.0,4476989.0,0.54983
20358,1.014738,40716000.0,41233597,46095094,21829234,83559815,87866799,10872500,4457303,8942832.0,10945203.0,4477208.0,0.55054
20359,1.014737,40718000.0,41235593,46097465,21830286,83563917,87871062,10873055,4457521,8943265.0,10945759.0,4477427.0,0.55054
