IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
3868,2.166342,7736000.0,16725375,24612286,15098187,23412903,35677497,5674794,1882714,755823.0,5679887.0,1884026.0,0.4206
3869,2.166349,7738000.0,16729751,24618710,15102133,23418994,35686799,5676283,1883199,756015.0,5681370.0,1884510.0,0.4206
3870,2.166359,7740000.0,16734149,24625174,15106102,23425118,35696157,5677777,1883693,756212.0,5682863.0,1885005.0,0.4206
3871,2.166368,7742000.0,16738548,24631647,15110073,23431243,35705533,5679270,1884188,756410.0,5684357.0,1885500.0,0.4203
3872,2.166376,7744000.0,16742930,24638106,15114030,23437347,35714875,5680758,1884681,756603.0,5685847.0,1885992.0,0.4203
3873,2.166382,7746000.0,16747303,24644524,15117976,23443439,35724166,5682245,1885168,756795.0,5687332.0,1886481.0,0.4203
3874,2.166389,7748000.0,16751678,24650974,15121933,23449539,35733496,5683736,1885661,756988.0,5688824.0,1886974.0,0.41766
3875,2.166396,7750000.0,16756057,24657420,15125894,23455643,35742819,5685226,1886150,757182.0,5690315.0,1887463.0,0.41766
3876,2.166405,7752000.0,16760453,24663879,15129856,23461765,35752176,5686719,1886645,757378.0,5691805.0,1887956.0,0.41766
3877,2.166414,7754000.0,16764847,24670351,15133827,23467885,35761543,5688212,1887139,757574.0,5693299.0,1888451.0,0.41908
3878,2.166422,7756000.0,16769232,24676809,15137786,23473991,35770881,5689703,1887626,757769.0,5694789.0,1888945.0,0.41908
3879,2.16643,7758000.0,16773615,24683247,15141739,23480096,35780198,5691193,1888121,757962.0,5696279.0,1889432.0,0.42059
3880,2.166439,7760000.0,16778013,24689719,15145709,23486220,35789573,5692686,1888615,758160.0,5697773.0,1889927.0,0.42059
3881,2.166448,7762000.0,16782407,24696186,15149679,23492340,35798944,5694178,1889108,758356.0,5699267.0,1890422.0,0.42059
3882,2.166454,7764000.0,16786779,24702611,15153622,23498428,35808245,5695659,1889597,758549.0,5700748.0,1890910.0,0.42043
3883,2.166462,7766000.0,16791160,24709068,15157579,23504535,35817568,5697152,1890089,758742.0,5702239.0,1891403.0,0.42043
3884,2.166469,7768000.0,16795539,24715503,15161535,23510632,35826882,5698641,1890573,758937.0,5703728.0,1891889.0,0.42043
3885,2.166478,7770000.0,16799933,24721954,15165494,23516752,35836240,5700133,1891067,759133.0,5705221.0,1892379.0,0.42016
3886,2.166487,7772000.0,16804333,24728425,15169465,23522878,35845605,5701627,1891561,759331.0,5706713.0,1892873.0,0.42016
3887,2.166495,7774000.0,16808713,24734883,15173424,23528984,35854948,5703117,1892055,759525.0,5708204.0,1893367.0,0.42016
3888,2.166501,7776000.0,16813087,24741311,15177378,23535079,35864271,5704601,1892538,759722.0,5709697.0,1893852.0,0.4208
3889,2.166509,7778000.0,16817473,24747765,15181338,23541191,35873610,5706089,1893028,759920.0,5711181.0,1894343.0,0.4208
3890,2.166516,7780000.0,16821852,24754206,15185291,23547296,35882945,5707571,1893518,760118.0,5712665.0,1894833.0,0.42015
3891,2.16652,7782000.0,16826208,24760632,15189235,23553379,35892253,5709041,1894008,760314.0,5714150.0,1895323.0,0.42015
3892,2.166526,7784000.0,16830577,24767043,15193172,23559478,35901568,5710521,1894501,760512.0,5715630.0,1895814.0,0.42015
3893,2.166532,7786000.0,16834947,24773474,15197114,23565576,35910871,5712010,1894992,760710.0,5717101.0,1896306.0,0.42033
3894,2.166496,7788000.0,16838997,24779450,15200767,23571422,35919617,5713370,1895465,760908.0,5718480.0,1896778.0,0.42033
3895,2.166471,7790000.0,16843125,24785514,15204484,23577315,35928437,5714771,1895936,761106.0,5719873.0,1897250.0,0.42033
3896,2.166476,7792000.0,16847486,24791955,15208435,23583413,35937760,5716246,1896431,761304.0,5721365.0,1897743.0,0.41851
3897,2.166483,7794000.0,16851869,24798388,15212379,23589528,35947090,5717734,1896923,761502.0,5722844.0,1898238.0,0.41851
3898,2.166491,7796000.0,16856254,24804822,15216328,23595643,35956417,5719225,1897416,761700.0,5724326.0,1898729.0,0.42054
3899,2.166499,7798000.0,16860640,24811281,15220291,23601759,35965765,5720713,1897910,761898.0,5725819.0,1899222.0,0.42054
3900,2.166506,7800000.0,16865018,24817724,15224240,23607867,35975117,5722195,1898405,762096.0,5727312.0,1899717.0,0.42054
3901,2.166512,7802000.0,16869393,24824159,15228187,23613974,35984441,5723681,1898898,762294.0,5728789.0,1900212.0,0.42039
3902,2.166517,7804000.0,16873754,24830592,15232135,23620072,35993751,5725163,1899392,762492.0,5730275.0,1900705.0,0.42039
3903,2.166523,7806000.0,16878122,24837021,15236076,23626175,36003061,5726646,1899886,762690.0,5731762.0,1901199.0,0.42039
3904,2.166529,7808000.0,16882498,24843445,15240016,23632284,36012391,5728133,1900380,762887.0,5733245.0,1901693.0,0.42056
3905,2.166536,7810000.0,16886871,24849887,15243964,23638391,36021706,5729614,1900874,763085.0,5734731.0,1902187.0,0.42056
3906,2.166542,7812000.0,16891245,24856306,15247907,23644496,36031031,5731100,1901365,763283.0,5736210.0,1902681.0,0.42056
3907,2.166547,7814000.0,16895607,24862735,15251850,23650594,36040340,5732584,1901859,763481.0,5737695.0,1903173.0,0.42006
3908,2.166553,7816000.0,16899980,24869163,15255791,23656700,36049655,5734067,1902352,763679.0,5739178.0,1903666.0,0.42006
3909,2.166561,7818000.0,16904365,24875595,15259738,23662815,36058977,5735557,1902845,763876.0,5740659.0,1904158.0,0.4204
3910,2.16657,7820000.0,16908760,24882062,15263705,23668939,36068331,5737050,1903340,764073.0,5742151.0,1904652.0,0.4204
3911,2.166578,7822000.0,16913145,24888519,15267663,23675054,36077691,5738537,1903833,764270.0,5743644.0,1905147.0,0.4204
3912,2.166586,7824000.0,16917533,24894959,15271619,23681160,36087017,5740027,1904319,764464.0,5745131.0,1905631.0,0.4202
3913,2.166594,7826000.0,16921926,24901418,15275584,23687282,36096362,5741521,1904814,764660.0,5746621.0,1906126.0,0.4202
3914,2.166604,7828000.0,16926326,24907890,15279555,23693411,36105737,5743015,1905308,764858.0,5748115.0,1906621.0,0.4202
3915,2.166614,7830000.0,16930725,24914363,15283526,23699539,36115113,5744508,1905803,765056.0,5749609.0,1907116.0,0.41938
3916,2.166623,7832000.0,16935126,24920837,15287498,23705669,36124491,5746002,1906298,765254.0,5751103.0,1907611.0,0.41938
3917,2.166631,7834000.0,16939512,24927302,15291466,23711784,36133854,5747493,1906791,765448.0,5752596.0,1908105.0,0.41938
3918,2.166639,7836000.0,16943899,24933762,15295424,23717894,36143190,5748981,1907282,765643.0,5754084.0,1908598.0,0.41684
3919,2.166647,7838000.0,16948286,24940194,15299378,23724006,36152523,5750471,1907775,765838.0,5755573.0,1909088.0,0.41684
3920,2.166655,7840000.0,16952674,24946648,15303337,23730122,36161859,5751965,1908268,766033.0,5757065.0,1909580.0,0.42018
